TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/510.jpg,1.0spacer,0.41,0.393,,,0.557,0.547,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/511.jpg,1.0spacer,0.22,0.19,,,0.412,0.383,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/512.jpg,1.0spacer,0.393,0.343,,,0.547,0.493,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/513.jpg,1.0spacer,0.465,0.453,,,0.595,0.613,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/514.jpg,1.0spacer,0.557,0.61,,,0.713,0.797,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/515.jpg,1.0spacer,0.573,0.45,,,0.745,0.7,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/516.jpg,1.0spacer,0.67,0.377,,,0.858,0.637,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/517.jpg,1.0spacer,0.532,0.427,,,0.733,0.727,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/518.jpg,1.0spacer,0.49,0.527,,,0.68,0.823,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/519.jpg,1.0spacer,0.517,0.45,,,0.72,0.797,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/52.jpg,1.0spacer,0.568,0.483,,,0.705,0.663,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/520.jpg,1.0spacer,0.527,0.423,,,0.698,0.72,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/521.jpg,1.0spacer,0.555,0.437,,,0.755,0.713,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/522.jpg,1.0spacer,0.555,0.34,,,0.767,0.633,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/523.jpg,1.0spacer,0.47,0.477,,,0.7,0.78,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/524.jpg,1.0spacer,0.545,0.41,,,0.74,0.64,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/525.jpg,1.0spacer,0.422,0.473,,,0.64,0.76,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/526.jpg,1.0spacer,0.58,0.423,,,0.762,0.717,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/527.jpg,1.0spacer,0.605,0.417,,,0.775,0.683,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/528.jpg,1.0spacer,0.52,0.447,,,0.65,0.627,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/529.jpg,1.0spacer,0.445,0.28,,,0.595,0.497,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/53.jpg,1.0spacer,0.422,0.45,,,0.57,0.63,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/530.jpg,1.0spacer,0.532,0.42,,,0.69,0.677,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/531.jpg,1.0spacer,0.505,0.2,,,0.652,0.46,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/532.jpg,1.0spacer,0.588,0.48,,,0.698,0.653,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/533.jpg,1.0spacer,0.593,0.473,,,0.718,0.653,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/534.jpg,1.0spacer,0.5,0.08,,,0.632,0.27,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/535.jpg,1.0spacer,0.578,0.28,,,0.71,0.473,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/536.jpg,1.0spacer,0.58,0.393,,,0.74,0.63,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/537.jpg,1.0spacer,0.532,0.43,,,0.682,0.667,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/538.jpg,1.0spacer,0.575,0.483,,,0.745,0.747,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/539.jpg,1.0spacer,0.41,0.517,,,0.623,0.783,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/54.jpg,1.0spacer,0.388,0.477,,,0.537,0.623,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/540.jpg,1.0spacer,0.422,0.45,,,0.642,0.753,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/541.jpg,1.0spacer,0.623,0.427,,,0.797,0.67,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/542.jpg,1.0spacer,0.405,0.403,,,0.565,0.56,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/543.jpg,1.0spacer,0.395,0.42,,,0.562,0.6,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/544.jpg,1.0spacer,0.603,0.083,,,0.78,0.333,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/545.jpg,1.0spacer,0.637,0.42,,,0.785,0.633,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/546.jpg,1.0spacer,0.63,0.38,,,0.807,0.63,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/547.jpg,1.0spacer,0.762,0.553,,,0.98,0.853,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/548.jpg,1.0spacer,0.46,0.273,,,0.64,0.513,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/549.jpg,1.0spacer,0.728,0.673,,,0.863,0.887,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/55.jpg,1.0spacer,0.362,0.633,,,0.497,0.79,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/550.jpg,1.0spacer,0.57,0.317,,,0.73,0.503,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/551.jpg,1.0spacer,0.61,0.137,,,0.795,0.407,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/552.jpg,1.0spacer,0.605,0.4,,,0.807,0.68,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/553.jpg,1.0spacer,0.583,0.453,,,0.75,0.69,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/554.jpg,1.0spacer,0.645,0.4,,,0.838,0.667,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/555.jpg,1.0spacer,0.613,0.393,,,0.815,0.64,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/556.jpg,1.0spacer,0.58,0.29,,,0.755,0.51,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/557.jpg,1.0spacer,0.61,0.383,,,0.797,0.667,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/558.jpg,1.0spacer,0.672,0.447,,,0.973,0.783,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/559.jpg,1.0spacer,0.487,0.28,,,0.738,0.603,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/56.jpg,1.0spacer,0.26,0.81,,,0.425,0.99,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/560.jpg,1.0spacer,0.53,0.357,,,0.728,0.623,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/561.jpg,1.0spacer,0.527,0.43,,,0.748,0.677,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/562.jpg,1.0spacer,0.698,0.483,,,0.927,0.717,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/563.jpg,1.0spacer,0.61,0.417,,,0.85,0.717,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/564.jpg,1.0spacer,0.625,0.39,,,0.825,0.673,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/565.jpg,1.0spacer,0.67,0.417,,,0.863,0.65,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/566.jpg,1.0spacer,0.595,0.307,,,0.802,0.58,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/567.jpg,1.0spacer,0.615,0.227,,,0.84,0.52,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/568.jpg,1.0spacer,0.615,0.27,,,0.835,0.567,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/569.jpg,1.0spacer,0.583,0.353,,,0.757,0.613,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/57.jpg,1.0spacer,0.245,0.84,,,0.435,1.0,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/570.jpg,1.0spacer,0.562,0.26,,,0.76,0.54,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/571.jpg,1.0spacer,0.675,0.483,,,0.9,0.74,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/572.jpg,1.0spacer,0.6,0.65,,,0.782,0.85,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/573.jpg,1.0spacer,0.455,0.463,,,0.64,0.717,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/574.jpg,1.0spacer,0.45,0.267,,,0.657,0.59,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/575.jpg,1.0spacer,0.535,0.263,,,0.785,0.59,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/576.jpg,1.0spacer,0.588,0.477,,,0.792,0.713,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/577.jpg,1.0spacer,0.785,0.163,,,1.0,0.5,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/578.jpg,1.0spacer,0.465,0.22,,,0.642,0.463,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/579.jpg,1.0spacer,0.603,0.44,,,0.835,0.683,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/58.jpg,1.0spacer,0.253,0.767,,,0.453,0.983,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/580.jpg,1.0spacer,0.53,0.383,,,0.76,0.677,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/581.jpg,1.0spacer,0.378,0.267,,,0.545,0.503,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/582.jpg,1.0spacer,0.355,0.283,,,0.532,0.533,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/583.jpg,1.0spacer,0.588,0.23,,,0.792,0.547,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/584.jpg,1.0spacer,0.6,0.56,,,0.77,0.803,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/585.jpg,1.0spacer,0.357,0.407,,,0.555,0.653,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/586.jpg,1.0spacer,0.357,0.283,,,0.542,0.57,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/587.jpg,1.0spacer,0.53,0.14,,,0.725,0.463,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/588.jpg,1.0spacer,0.632,0.397,,,0.79,0.617,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/589.jpg,1.0spacer,0.46,0.2,,,0.605,0.443,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/59.jpg,1.0spacer,0.355,0.64,,,0.532,0.843,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/590.jpg,1.0spacer,0.613,0.19,,,0.765,0.487,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/591.jpg,1.0spacer,0.555,0.157,,,0.76,0.51,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/592.jpg,1.0spacer,0.608,0.213,,,0.895,0.63,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/593.jpg,1.0spacer,0.505,0.44,,,0.7,0.767,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/594.jpg,1.0spacer,0.48,0.51,,,0.685,0.787,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/595.jpg,1.0spacer,0.383,0.29,,,0.645,0.64,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/596.jpg,1.0spacer,0.537,0.383,,,0.838,0.767,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/597.jpg,1.0spacer,0.52,0.393,,,0.828,0.8,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/598.jpg,1.0spacer,0.545,0.457,,,0.945,0.91,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/599.jpg,1.0spacer,0.407,0.437,,,0.618,0.697,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/6.jpg,1.0spacer,0.372,0.38,,,0.45,0.503,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/60.jpg,1.0spacer,0.425,0.523,,,0.575,0.703,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/600.jpg,1.0spacer,0.315,0.407,,,0.603,0.807,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/601.jpg,1.0spacer,0.605,0.29,,,0.835,0.587,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/602.jpg,1.0spacer,0.595,0.357,,,0.89,0.677,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/603.jpg,1.0spacer,0.333,0.52,,,0.51,0.757,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/604.jpg,1.0spacer,0.362,0.493,,,0.565,0.76,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/605.jpg,1.0spacer,0.385,0.037,,,0.64,0.4,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/606.jpg,1.0spacer,0.485,0.523,,,0.83,0.91,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/607.jpg,1.0spacer,0.505,0.453,,,0.61,0.59,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/608.jpg,1.0spacer,0.5,0.37,,,0.665,0.603,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/609.jpg,1.0spacer,0.47,0.233,,,0.623,0.457,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/61.jpg,1.0spacer,0.388,0.613,,,0.507,0.753,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/610.jpg,1.0spacer,0.585,0.19,,,0.787,0.487,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/611.jpg,1.0spacer,0.59,0.54,,,0.775,0.847,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/612.jpg,1.0spacer,0.32,0.187,,,0.552,0.51,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/613.jpg,1.0spacer,0.565,0.037,,,0.76,0.427,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/614.jpg,1.0spacer,0.42,0.437,,,0.662,0.803,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/615.jpg,1.0spacer,0.46,0.51,,,0.693,0.867,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/616.jpg,1.0spacer,0.525,0.427,,,0.762,0.67,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/617.jpg,1.0spacer,0.505,0.227,,,0.73,0.473,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/618.jpg,1.0spacer,0.69,0.447,,,0.983,0.797,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/619.jpg,1.0spacer,0.67,0.413,,,0.995,0.793,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/62.jpg,1.0spacer,0.427,0.597,,,0.54,0.72,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/620.jpg,1.0spacer,0.605,0.423,,,0.88,0.733,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/621.jpg,1.0spacer,0.52,0.547,,,0.765,0.83,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/622.jpg,1.0spacer,0.365,0.253,,,0.603,0.523,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/623.jpg,1.0spacer,0.44,0.223,,,0.69,0.517,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/624.jpg,1.0spacer,0.605,0.15,,,0.912,0.51,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/625.jpg,1.0spacer,0.627,0.287,,,0.9,0.607,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/626.jpg,1.0spacer,0.603,0.34,,,0.848,0.61,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/627.jpg,1.0spacer,0.463,0.35,,,0.625,0.613,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/628.jpg,1.0spacer,0.52,0.337,,,0.68,0.6,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/629.jpg,1.0spacer,0.71,0.367,,,0.912,0.69,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/63.jpg,1.0spacer,0.44,0.687,,,0.557,0.807,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/630.jpg,1.0spacer,0.45,0.207,,,0.652,0.47,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/631.jpg,1.0spacer,0.48,0.407,,,0.805,0.83,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/632.jpg,1.0spacer,0.287,0.11,,,0.547,0.483,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/633.jpg,1.0spacer,0.393,0.513,,,0.627,0.843,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/634.jpg,1.0spacer,0.263,0.243,,,0.515,0.607,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/635.jpg,1.0spacer,0.365,0.54,,,0.575,0.843,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/636.jpg,1.0spacer,0.388,0.517,,,0.71,0.933,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/637.jpg,1.0spacer,0.435,0.497,,,0.735,0.907,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/638.jpg,1.0spacer,0.595,0.437,,,0.802,0.65,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/639.jpg,1.0spacer,0.59,0.33,,,0.823,0.6,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/64.jpg,1.0spacer,0.403,0.79,,,0.54,0.96,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/640.jpg,1.0spacer,0.695,0.317,,,0.953,0.673,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/641.jpg,1.0spacer,0.642,0.28,,,0.845,0.57,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/642.jpg,1.0spacer,0.672,0.447,,,0.935,0.87,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/643.jpg,1.0spacer,0.56,0.427,,,0.797,0.723,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/644.jpg,1.0spacer,0.662,0.443,,,0.86,0.653,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/645.jpg,1.0spacer,0.625,0.31,,,0.845,0.58,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/646.jpg,1.0spacer,0.532,0.44,,,0.762,0.807,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/647.jpg,1.0spacer,0.552,0.293,,,0.777,0.547,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/648.jpg,1.0spacer,0.63,0.137,,,0.863,0.443,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/649.jpg,1.0spacer,0.555,0.32,,,0.828,0.623,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/65.jpg,1.0spacer,0.34,0.8,,,0.487,0.977,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/650.jpg,1.0spacer,0.54,0.4,,,0.695,0.553,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/651.jpg,1.0spacer,0.507,0.39,,,0.667,0.577,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/652.jpg,1.0spacer,0.68,0.21,,,0.87,0.477,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/653.jpg,1.0spacer,0.625,0.453,,,0.787,0.613,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/654.jpg,1.0spacer,0.715,0.51,,,0.863,0.697,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/655.jpg,1.0spacer,0.672,0.42,,,0.873,0.69,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/656.jpg,1.0spacer,0.627,0.387,,,0.83,0.663,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/657.jpg,1.0spacer,0.657,0.363,,,0.833,0.583,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/658.jpg,1.0spacer,0.57,0.363,,,0.767,0.593,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/659.jpg,1.0spacer,0.613,0.403,,,0.815,0.623,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/66.jpg,1.0spacer,0.412,0.507,,,0.537,0.673,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/660.jpg,1.0spacer,0.627,0.303,,,0.838,0.58,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/661.jpg,1.0spacer,0.665,0.287,,,0.9,0.573,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/662.jpg,1.0spacer,0.542,0.357,,,0.795,0.647,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/663.jpg,1.0spacer,0.68,0.583,,,0.807,0.727,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/664.jpg,1.0spacer,0.41,0.54,,,0.568,0.703,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/665.jpg,1.0spacer,0.603,0.313,,,0.74,0.513,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/666.jpg,1.0spacer,0.652,0.11,,,0.805,0.36,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/667.jpg,1.0spacer,0.575,0.467,,,0.705,0.693,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/668.jpg,1.0spacer,0.425,0.607,,,0.562,0.77,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/669.jpg,1.0spacer,0.542,0.583,,,0.665,0.72,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/67.jpg,1.0spacer,0.38,0.613,,,0.48,0.74,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/670.jpg,1.0spacer,0.575,0.467,,,0.695,0.623,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/671.jpg,1.0spacer,0.557,0.443,,,0.677,0.587,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/672.jpg,1.0spacer,0.552,0.503,,,0.665,0.637,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/673.jpg,1.0spacer,0.703,0.413,,,0.82,0.603,,
TEST,gs://sudz/parts_sorter/parts/bigspacer/compress/674.jpg,1.0spacer,0.44,0.51,,,0.615,0.7,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/675.jpg,1.0spacer,0.505,0.487,,,0.662,0.687,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/676.jpg,1.0spacer,0.655,0.383,,,0.802,0.647,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/677.jpg,1.0spacer,0.828,0.443,,,1.0,0.663,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/678.jpg,1.0spacer,0.75,0.633,,,0.892,0.86,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/679.jpg,1.0spacer,0.517,0.547,,,0.68,0.733,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/68.jpg,1.0spacer,0.4,0.577,,,0.495,0.68,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/680.jpg,1.0spacer,0.547,0.457,,,0.703,0.663,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/681.jpg,1.0spacer,0.547,0.323,,,0.71,0.497,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/682.jpg,1.0spacer,0.5,0.43,,,0.647,0.607,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/683.jpg,1.0spacer,0.507,0.623,,,0.655,0.77,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/684.jpg,1.0spacer,0.67,0.66,,,0.848,0.857,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/685.jpg,1.0spacer,0.69,0.57,,,0.855,0.767,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/686.jpg,1.0spacer,0.588,0.43,,,0.71,0.607,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/687.jpg,1.0spacer,0.315,0.56,,,0.458,0.69,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/688.jpg,1.0spacer,0.517,0.633,,,0.662,0.8,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/689.jpg,1.0spacer,0.507,0.523,,,0.625,0.703,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/69.jpg,1.0spacer,0.393,0.517,,,0.485,0.623,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/690.jpg,1.0spacer,0.497,0.537,,,0.623,0.703,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/691.jpg,1.0spacer,0.443,0.613,,,0.58,0.783,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/692.jpg,1.0spacer,0.485,0.677,,,0.635,0.857,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/693.jpg,1.0spacer,0.46,0.693,,,0.6,0.857,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/694.jpg,1.0spacer,0.47,0.543,,,0.56,0.67,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/695.jpg,1.0spacer,0.522,0.543,,,0.637,0.693,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/696.jpg,1.0spacer,0.59,0.56,,,0.695,0.72,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/697.jpg,1.0spacer,0.657,0.59,,,0.807,0.757,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/698.jpg,1.0spacer,0.49,0.43,,,0.642,0.597,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/699.jpg,1.0spacer,0.635,0.343,,,0.72,0.53,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/7.jpg,1.0spacer,0.307,0.207,,,0.367,0.287,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/70.jpg,1.0spacer,0.372,0.6,,,0.44,0.693,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/700.jpg,1.0spacer,0.713,0.357,,,0.835,0.537,,
VALIDATE,gs://sudz/parts_sorter/parts/bigspacer/compress/701.jpg,1.0spacer,0.632,0.53,,,0.792,0.71,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/702.jpg,1.0spacer,0.527,0.523,,,0.672,0.707,,
TRAIN,gs://sudz/parts_sorter/parts/bigspacer/compress/703.jpg,1.0spacer,0.42,0.483,,,0.568,0.69,,
